TrackID,Predictor
203113_60205,1.0
203113_17033,0.0
203113_45181,1.0
203113_37562,0.0
203113_191530,0.0
203113_257088,0.0
203133_124375,0.0
203133_140230,0.0
203133_193529,1.0
203133_101473,1.0
203133_15908,1.0
203133_281450,0.0
203150_230224,1.0
203150_196830,0.0
203150_159141,0.0
203150_99274,1.0
203150_239668,1.0
203150_140066,0.0
203153_116779,0.0
203153_170335,0.0
203153_126584,0.0
203153_217824,0.0
203153_184998,0.0
203153_105520,0.0
203160_274071,0.0
203160_212024,1.0
203160_134456,0.0
203160_239189,1.0
203160_205018,0.0
203160_201673,1.0
203161_129095,0.0
203161_236122,1.0
203161_80041,0.0
203161_291135,1.0
203161_96910,1.0
203161_200024,1.0
203178_28190,1.0
203178_212849,0.0
203178_263840,0.0
203178_253992,0.0
203178_248440,1.0
203178_233731,1.0
203181_294724,1.0
203181_255065,0.0
203181_34663,0.0
203181_36684,0.0
203181_136523,0.0
203181_211635,1.0
203188_205018,1.0
203188_110476,0.0
203188_113475,0.0
203188_6173,1.0
203188_165504,0.0
203188_166,1.0
203191_98351,0.0
203191_108855,1.0
203191_70788,0.0
203191_84448,0.0
203191_218905,1.0
203191_188639,1.0
203192_10001,0.0
203192_225134,0.0
203192_271903,1.0
203192_113219,1.0
203192_129207,1.0
203192_237185,0.0
203194_87505,0.0
203194_213544,0.0
203194_117,1.0
203194_152652,1.0
203194_95500,1.0
203194_73772,0.0
203202_117920,0.0
203202_285483,1.0
203202_183079,0.0
203202_290794,1.0
203202_205042,1.0
203202_206195,0.0
203215_107223,1.0
203215_54779,1.0
203215_7125,1.0
203215_254970,0.0
203215_177230,1.0
203215_292863,1.0
203224_91097,0.0
203224_231891,0.0
203224_66318,0.0
203224_155965,0.0
203224_213866,0.0
203224_281826,1.0
203240_165708,0.0
203240_157175,1.0
203240_234392,0.0
203240_17302,1.0
203240_219304,0.0
203240_37154,1.0
203262_92995,1.0
203262_85681,1.0
203262_155302,1.0
203262_61921,0.0
203262_176480,0.0
203262_80050,0.0
203264_138809,0.0
203264_266716,1.0
203264_116327,0.0
203264_119382,0.0
203264_287718,0.0
203264_242166,1.0
203267_291958,0.0
203267_12628,0.0
203267_4974,0.0
203267_9812,1.0
203267_51555,1.0
203267_217824,1.0
203275_154274,1.0
203275_205657,0.0
203275_8747,1.0
203275_53183,0.0
203275_190099,1.0
203275_215354,0.0
203282_12245,0.0
203282_16676,0.0
203282_257185,0.0
203282_252929,1.0
203282_65938,1.0
203282_176357,0.0
203304_185243,0.0
203304_244768,0.0
203304_79309,0.0
203304_283265,0.0
203304_144357,0.0
203304_272311,0.0
203338_244691,0.0
203338_57964,1.0
203338_212418,0.0
203338_183431,1.0
203338_102151,0.0
203338_171077,1.0
203341_118170,0.0
203341_246130,0.0
203341_276616,1.0
203341_277309,1.0
203341_226234,1.0
203341_63855,0.0
203347_215746,0.0
203347_22033,0.0
203347_236089,0.0
203347_245477,0.0
203347_121001,1.0
203347_139720,0.0
203388_258141,1.0
203388_152478,1.0
203388_166185,0.0
203388_275333,1.0
203388_83110,0.0
203388_159757,0.0
203390_188039,0.0
203390_296078,0.0
203390_278582,1.0
203390_69230,0.0
203390_204817,1.0
203390_197897,1.0
203392_41575,1.0
203392_165332,1.0
203392_187117,0.0
203392_121695,0.0
203392_155231,0.0
203392_87802,0.0
203398_119532,1.0
203398_234906,1.0
203398_2774,0.0
203398_65451,0.0
203398_137230,0.0
203398_5791,0.0
203403_101037,0.0
203403_212592,0.0
203403_229966,0.0
203403_148821,0.0
203403_31836,0.0
203403_265399,0.0
203406_286639,0.0
203406_228892,1.0
203406_132698,1.0
203406_156718,0.0
203406_93699,0.0
203406_268310,0.0
203431_249437,1.0
203431_48874,0.0
203431_204836,1.0
203431_104085,0.0
203431_92147,0.0
203431_98450,1.0
203470_111631,1.0
203470_264093,0.0
203470_136415,0.0
203470_120519,0.0
203470_93707,1.0
203470_108675,1.0
203497_12756,1.0
203497_30981,0.0
203497_29745,1.0
203497_123815,1.0
203497_152941,1.0
203497_38749,1.0
203512_295960,0.0
203512_20968,0.0
203512_57640,1.0
203512_30902,1.0
203512_242292,0.0
203512_10679,1.0
203513_20427,0.0
203513_33778,0.0
203513_292039,0.0
203513_92711,1.0
203513_101804,0.0
203513_214036,0.0
203522_113233,1.0
203522_256132,0.0
203522_8926,0.0
203522_105779,1.0
203522_6079,0.0
203522_258438,1.0
203566_128649,0.0
203566_103319,0.0
203566_75061,0.0
203566_149632,0.0
203566_291552,0.0
203566_264767,1.0
203574_186266,0.0
203574_239930,0.0
203574_208284,0.0
203574_28745,0.0
203574_253265,0.0
203574_235319,1.0
203579_253486,1.0
203579_117529,0.0
203579_176236,0.0
203579_19236,1.0
203579_128892,0.0
203579_175250,0.0
203588_85388,1.0
203588_252612,0.0
203588_284320,0.0
203588_31066,1.0
203588_219225,0.0
203588_14203,1.0
203589_44539,1.0
203589_49653,0.0
203589_286054,1.0
203589_234047,0.0
203589_124091,0.0
203589_279927,1.0
203613_64402,1.0
203613_63737,1.0
203613_293717,1.0
203613_183711,0.0
203613_145108,0.0
203613_178108,0.0
203614_125802,0.0
203614_227205,0.0
203614_179533,0.0
203614_110928,0.0
203614_70788,0.0
203614_29189,1.0
203628_113179,1.0
203628_160928,0.0
203628_39966,1.0
203628_61778,1.0
203628_151321,0.0
203628_288689,1.0
203630_291450,0.0
203630_94705,1.0
203630_105524,1.0
203630_188201,1.0
203630_193003,0.0
203630_22158,1.0
203658_35391,0.0
203658_40736,0.0
203658_47896,0.0
203658_228598,1.0
203658_210126,0.0
203658_255048,1.0
203665_133594,1.0
203665_177230,1.0
203665_208113,0.0
203665_282338,0.0
203665_51122,1.0
203665_117054,0.0
203671_189634,0.0
203671_107145,0.0
203671_35530,1.0
203671_211845,0.0
203671_108776,0.0
203671_85663,1.0
203689_55221,0.0
203689_60401,1.0
203689_201216,1.0
203689_295242,0.0
203689_188137,1.0
203689_123220,1.0
203692_54807,0.0
203692_42724,1.0
203692_71544,0.0
203692_81537,0.0
203692_184835,1.0
203692_6585,1.0
203731_157808,0.0
203731_145627,0.0
203731_259942,1.0
203731_196140,1.0
203731_63542,1.0
203731_33195,0.0
203735_128370,0.0
203735_53839,1.0
203735_110764,1.0
203735_102452,1.0
203735_229744,0.0
203735_215325,0.0
203740_263692,0.0
203740_151350,1.0
203740_31487,0.0
203740_278734,0.0
203740_212524,1.0
203740_249301,1.0
203742_247229,0.0
203742_255446,1.0
203742_218586,0.0
203742_259824,1.0
203742_112107,0.0
203742_148314,1.0
203765_121931,1.0
203765_181543,1.0
203765_21509,0.0
203765_124466,1.0
203765_22143,0.0
203765_117529,1.0
203768_101871,1.0
203768_121776,0.0
203768_183743,1.0
203768_175800,0.0
203768_292863,1.0
203768_95704,0.0
203796_228892,0.0
203796_88839,1.0
203796_74096,0.0
203796_170809,0.0
203796_192045,0.0
203796_49158,0.0
203801_92064,1.0
203801_231332,1.0
203801_208526,0.0
203801_276983,0.0
203801_252250,1.0
203801_177605,0.0
203841_64884,0.0
203841_148574,1.0
203841_226439,0.0
203841_70100,1.0
203841_86106,0.0
203841_34998,0.0
203847_105649,1.0
203847_68319,1.0
203847_96617,1.0
203847_290018,0.0
203847_84910,1.0
203847_137348,0.0
203848_125822,1.0
203848_66265,0.0
203848_278258,0.0
203848_132689,1.0
203848_63002,0.0
203848_185828,0.0
203860_82113,1.0
203860_164212,1.0
203860_17658,1.0
203860_170214,1.0
203860_102769,0.0
203860_236543,1.0
203877_20460,0.0
203877_54219,0.0
203877_105033,1.0
203877_94498,0.0
203877_57625,1.0
203877_113398,0.0
203890_157104,0.0
203890_246494,0.0
203890_156730,0.0
203890_182627,0.0
203890_51133,0.0
203890_259286,0.0
203933_67487,0.0
203933_70788,1.0
203933_187564,0.0
203933_86976,1.0
203933_244494,1.0
203933_43003,0.0
203934_101780,0.0
203934_280485,0.0
203934_17112,1.0
203934_86170,1.0
203934_246026,0.0
203934_281142,0.0
203953_200438,0.0
203953_255328,0.0
203953_238417,1.0
203953_150766,1.0
203953_87090,1.0
203953_178151,0.0
203974_34860,1.0
203974_221221,1.0
203974_207081,1.0
203974_200728,0.0
203974_66800,0.0
203974_188660,0.0
204002_146459,1.0
204002_257969,1.0
204002_70179,0.0
204002_92030,0.0
204002_183230,0.0
204002_272030,1.0
204010_29894,1.0
204010_198112,0.0
204010_20968,0.0
204010_262921,1.0
204010_34084,1.0
204010_220428,0.0
204011_98915,0.0
204011_243895,1.0
204011_191995,1.0
204011_47136,0.0
204011_152820,0.0
204011_82265,0.0
204014_103546,1.0
204014_201267,0.0
204014_211845,0.0
204014_150618,0.0
204014_91276,0.0
204014_20091,1.0
204026_22940,1.0
204026_236466,0.0
204026_94007,0.0
204026_288329,1.0
204026_42033,0.0
204026_283018,0.0
204029_64364,0.0
204029_3018,1.0
204029_5960,1.0
204029_238016,0.0
204029_50360,1.0
204029_206241,0.0
204041_204883,1.0
204041_119294,0.0
204041_1657,0.0
204041_242681,1.0
204041_141772,1.0
204041_224388,0.0
204053_218337,0.0
204053_105251,0.0
204053_237718,1.0
204053_153923,1.0
204053_205122,0.0
204053_169293,1.0
204060_172006,1.0
204060_126615,1.0
204060_86457,0.0
204060_231333,1.0
204060_288807,1.0
204060_187940,0.0
204072_203676,0.0
204072_89367,0.0
204072_89892,0.0
204072_41254,0.0
204072_201191,0.0
204072_191284,1.0
204073_58296,1.0
204073_179993,0.0
204073_45657,1.0
204073_2571,0.0
204073_241981,0.0
204073_210352,1.0
204078_266465,0.0
204078_52617,0.0
204078_31300,0.0
204078_66741,1.0
204078_5888,0.0
204078_9636,0.0
204091_77246,1.0
204091_234552,0.0
204091_38570,0.0
204091_33344,1.0
204091_119294,0.0
204091_69821,1.0
204097_169707,1.0
204097_193119,0.0
204097_170207,0.0
204097_26734,1.0
204097_87512,0.0
204097_275482,1.0
204099_198743,0.0
204099_158907,0.0
204099_160862,1.0
204099_207071,0.0
204099_8229,1.0
204099_239570,1.0
204112_279943,1.0
204112_94303,0.0
204112_118285,0.0
204112_15573,0.0
204112_244732,1.0
204112_171077,1.0
204126_134837,1.0
204126_277867,1.0
204126_60913,1.0
204126_245712,0.0
204126_2924,0.0
204126_47209,0.0
204142_90775,1.0
204142_269065,0.0
204142_189307,0.0
204142_53711,0.0
204142_150772,0.0
204142_267643,1.0
204161_148151,0.0
204161_29784,0.0
204161_86017,0.0
204161_97458,1.0
204161_134225,0.0
204161_14995,0.0
204167_200574,0.0
204167_48450,1.0
204167_204853,0.0
204167_229555,1.0
204167_271812,0.0
204167_218715,1.0
204171_245646,0.0
204171_164398,0.0
204171_98681,1.0
204171_209075,1.0
204171_10133,1.0
204171_78355,0.0
204208_192564,1.0
204208_57529,1.0
204208_62906,1.0
204208_231891,0.0
204208_180127,0.0
204208_294233,0.0
204223_106094,0.0
204223_276418,1.0
204223_79670,0.0
204223_147920,1.0
204223_145626,1.0
204223_1447,0.0
204224_265337,0.0
204224_59985,1.0
204224_25410,1.0
204224_156457,1.0
204224_283757,1.0
204224_295625,0.0
204230_107960,1.0
204230_45997,1.0
204230_260905,1.0
204230_29186,1.0
204230_296098,0.0
204230_292863,0.0
204233_76394,0.0
204233_41733,0.0
204233_263937,0.0
204233_127348,1.0
204233_77321,1.0
204233_56211,1.0
204268_275729,1.0
204268_114634,0.0
204268_47785,0.0
204268_52046,0.0
204268_38990,1.0
204268_255089,1.0
204275_199099,1.0
204275_246990,0.0
204275_13287,1.0
204275_45712,0.0
204275_41814,1.0
204275_163063,0.0
204281_209370,1.0
204281_4659,0.0
204281_155463,1.0
204281_176273,0.0
204281_56334,1.0
204281_218525,0.0
204285_26532,1.0
204285_225174,1.0
204285_183996,0.0
204285_293376,0.0
204285_41733,1.0
204285_295703,0.0
204301_60175,0.0
204301_126166,1.0
204301_116741,0.0
204301_198927,0.0
204301_237679,0.0
204301_3939,1.0
204313_224931,1.0
204313_183711,1.0
204313_155837,0.0
204313_97397,1.0
204313_167889,0.0
204313_105061,0.0
204324_152518,0.0
204324_73524,0.0
204324_214172,1.0
204324_268935,0.0
204324_277751,0.0
204324_128292,0.0
204341_89795,0.0
204341_90547,0.0
204341_45900,1.0
204341_120563,1.0
204341_172426,0.0
204341_193318,0.0
204365_49697,0.0
204365_125418,0.0
204365_231891,1.0
204365_180708,0.0
204365_254008,0.0
204365_187705,0.0
204372_270503,0.0
204372_222691,1.0
204372_52853,1.0
204372_139312,0.0
204372_58443,1.0
204372_109899,0.0
204385_127841,1.0
204385_127547,1.0
204385_286803,0.0
204385_146933,0.0
204385_256424,0.0
204385_155463,1.0
204394_7845,1.0
204394_85596,1.0
204394_23417,1.0
204394_132365,0.0
204394_246992,0.0
204394_277360,0.0
204400_264152,0.0
204400_190898,1.0
204400_207440,0.0
204400_266685,0.0
204400_248131,0.0
204400_86038,1.0
204413_125198,0.0
204413_121253,0.0
204413_6727,1.0
204413_119610,1.0
204413_90839,1.0
204413_146408,0.0
204414_140381,1.0
204414_125452,1.0
204414_193883,1.0
204414_129903,1.0
204414_100831,0.0
204414_59922,0.0
204415_172779,0.0
204415_267382,0.0
204415_156937,1.0
204415_80588,0.0
204415_136275,0.0
204415_40842,1.0
204426_3610,0.0
204426_163762,0.0
204426_164354,1.0
204426_106125,1.0
204426_166860,0.0
204426_276738,0.0
204427_140229,1.0
204427_240565,0.0
204427_15405,1.0
204427_217557,0.0
204427_194520,1.0
204427_201883,0.0
204428_207401,0.0
204428_224351,0.0
204428_294233,0.0
204428_263513,1.0
204428_256802,0.0
204428_25408,1.0
204436_134456,0.0
204436_163853,1.0
204436_269647,1.0
204436_114730,1.0
204436_71075,1.0
204436_217483,0.0
204455_49136,1.0
204455_113588,1.0
204455_289111,1.0
204455_151926,0.0
204455_121646,0.0
204455_7596,0.0
204486_65402,0.0
204486_156205,1.0
204486_225908,0.0
204486_105816,0.0
204486_246600,1.0
204486_264668,1.0
204489_287338,1.0
204489_211824,1.0
204489_9773,0.0
204489_174481,0.0
204489_4845,1.0
204489_177267,1.0
204497_20992,0.0
204497_221324,0.0
204497_133194,0.0
204497_224735,1.0
204497_92482,0.0
204497_235934,1.0
204536_104584,1.0
204536_156135,0.0
204536_229894,1.0
204536_228343,0.0
204536_187847,1.0
204536_118946,0.0
204549_154274,1.0
204549_183243,1.0
204549_159689,0.0
204549_67051,0.0
204549_50229,0.0
204549_55248,1.0
204551_80454,0.0
204551_261695,1.0
204551_268462,1.0
204551_152867,1.0
204551_124372,0.0
204551_109884,0.0
204554_184166,0.0
204554_182581,0.0
204554_266022,0.0
204554_255916,1.0
204554_68358,1.0
204554_256008,1.0
204557_33628,1.0
204557_236066,1.0
204557_238215,0.0
204557_46343,0.0
204557_42666,0.0
204557_293353,1.0
204568_166240,1.0
204568_259246,0.0
204568_28974,0.0
204568_171358,1.0
204568_32262,1.0
204568_11535,0.0
204587_226765,0.0
204587_45093,0.0
204587_141772,1.0
204587_112339,0.0
204587_258965,0.0
204587_212938,0.0
204604_77767,1.0
204604_153474,0.0
204604_193272,1.0
204604_116320,0.0
204604_59009,0.0
204604_65112,0.0
204629_242097,0.0
204629_63795,0.0
204629_182794,0.0
204629_1618,1.0
204629_40093,1.0
204629_99683,0.0
204642_243850,1.0
204642_48253,1.0
204642_22340,1.0
204642_269199,0.0
204642_215809,0.0
204642_271459,0.0
204665_234884,1.0
204665_33983,0.0
204665_167301,0.0
204665_261070,1.0
204665_29600,0.0
204665_191995,1.0
204671_295639,0.0
204671_283708,0.0
204671_170344,1.0
204671_218238,1.0
204671_51996,1.0
204671_43783,0.0
204683_198826,0.0
204683_97728,0.0
204683_4928,0.0
204683_56334,1.0
204683_269065,1.0
204683_211191,0.0
204697_239591,0.0
204697_13495,0.0
204697_98748,1.0
204697_209630,1.0
204697_38543,1.0
204697_210865,0.0
204706_229504,1.0
204706_51216,0.0
204706_197465,1.0
204706_98777,1.0
204706_206260,0.0
204706_275379,0.0
204711_27174,0.0
204711_95726,0.0
204711_163281,0.0
204711_157328,1.0
204711_16533,1.0
204711_140410,1.0
204731_159637,1.0
204731_246022,0.0
204731_59177,1.0
204731_96700,0.0
204731_109393,0.0
204731_273904,1.0
204740_185629,0.0
204740_61145,1.0
204740_196755,0.0
204740_72875,1.0
204740_121386,0.0
204740_44889,0.0
204744_26537,0.0
204744_193774,1.0
204744_70613,0.0
204744_15972,1.0
204744_46767,0.0
204744_48386,0.0
204749_29397,0.0
204749_233267,0.0
204749_203206,0.0
204749_2872,0.0
204749_248580,1.0
204749_123367,0.0
204756_175124,0.0
204756_159307,0.0
204756_96679,1.0
204756_287096,1.0
204756_130005,1.0
204756_124632,0.0
204768_258252,0.0
204768_197409,0.0
204768_31731,0.0
204768_149229,1.0
204768_171077,0.0
204768_169786,0.0
204813_88999,0.0
204813_184670,0.0
204813_74464,0.0
204813_79525,1.0
204813_150193,1.0
204813_223734,1.0
204841_250400,0.0
204841_70637,1.0
204841_283067,0.0
204841_264505,0.0
204841_166517,0.0
204841_102449,1.0
204844_175651,0.0
204844_226560,1.0
204844_230725,1.0
204844_177409,0.0
204844_250273,0.0
204844_52492,0.0
204858_70188,1.0
204858_12922,0.0
204858_18674,0.0
204858_82772,0.0
204858_267065,1.0
204858_281141,1.0
204875_176052,0.0
204875_29560,0.0
204875_19944,1.0
204875_18500,0.0
204875_142621,0.0
204875_255154,1.0
204886_212837,0.0
204886_253198,0.0
204886_76321,1.0
204886_159637,1.0
204886_177510,0.0
204886_180704,1.0
204905_56166,0.0
204905_89796,0.0
204905_113794,0.0
204905_43836,0.0
204905_123579,0.0
204905_29980,0.0
204921_129190,0.0
204921_80742,1.0
204921_295810,1.0
204921_61826,0.0
204921_286991,1.0
204921_156081,0.0
204967_291573,0.0
204967_1139,0.0
204967_225847,1.0
204967_189264,1.0
204967_290920,1.0
204967_181441,0.0
205001_112947,0.0
205001_245888,1.0
205001_79919,0.0
205001_71654,0.0
205001_54690,1.0
205001_174591,1.0
205039_141114,0.0
205039_214212,0.0
205039_166494,0.0
205039_168400,0.0
205039_265328,1.0
205039_64497,1.0
205043_10453,1.0
205043_126274,0.0
205043_142310,0.0
205043_33163,0.0
205043_277610,1.0
205043_73454,0.0
205044_24729,0.0
205044_163833,0.0
205044_16905,0.0
205044_189192,0.0
205044_4882,0.0
205044_38933,0.0
205058_170175,1.0
205058_254092,1.0
205058_195256,1.0
205058_203088,1.0
205058_36535,0.0
205058_208101,0.0
205075_60011,0.0
205075_269223,1.0
205075_101360,0.0
205075_47425,1.0
205075_50194,0.0
205075_87110,0.0
205082_267388,1.0
205082_211307,1.0
205082_58152,1.0
205082_115511,0.0
205082_276694,1.0
205082_142458,0.0
205099_63855,1.0
205099_185962,1.0
205099_150186,0.0
205099_155861,0.0
205099_32210,0.0
205099_179298,0.0
205190_238161,1.0
205190_172006,1.0
205190_82406,0.0
205190_116,1.0
205190_133065,0.0
205190_266590,0.0
205195_122217,0.0
205195_276543,0.0
205195_225598,0.0
205195_58395,0.0
205195_208301,0.0
205195_133594,0.0
205207_128672,1.0
205207_209918,0.0
205207_31317,1.0
205207_104713,1.0
205207_108342,1.0
205207_145730,1.0
205216_38168,1.0
205216_75833,1.0
205216_12957,0.0
205216_112408,0.0
205216_19696,0.0
205216_152274,0.0
205225_265077,0.0
205225_59838,1.0
205225_14485,0.0
205225_142178,0.0
205225_237211,1.0
205225_227362,0.0
205237_82003,0.0
205237_121263,1.0
205237_131863,1.0
205237_165973,0.0
205237_138428,1.0
205237_203198,0.0
205243_175571,0.0
205243_262025,1.0
205243_226542,1.0
205243_244630,1.0
205243_124945,0.0
205243_261437,1.0
205245_206807,0.0
205245_289678,1.0
205245_109399,1.0
205245_45215,1.0
205245_15139,0.0
205245_216613,1.0
205246_237713,0.0
205246_232467,1.0
205246_218813,0.0
205246_254238,1.0
205246_129301,0.0
205246_120246,1.0
205249_56544,1.0
205249_249915,1.0
205249_20124,1.0
205249_102495,0.0
205249_233111,0.0
205249_254494,0.0
205252_295907,0.0
205252_21657,0.0
205252_136736,1.0
205252_54947,1.0
205252_46242,1.0
205252_231712,0.0
205261_267297,0.0
205261_186399,1.0
205261_206604,0.0
205261_234652,1.0
205261_211276,0.0
205261_270522,0.0
205269_220811,0.0
205269_30816,0.0
205269_51839,0.0
205269_249980,1.0
205269_11209,1.0
205269_209370,0.0
205277_100384,0.0
205277_40678,0.0
205277_262538,0.0
205277_263958,0.0
205277_162013,1.0
205277_217252,1.0
205283_101201,0.0
205283_43889,1.0
205283_208135,1.0
205283_250091,1.0
205283_131065,0.0
205283_24822,0.0
205291_127691,1.0
205291_288689,1.0
205291_24878,1.0
205291_271560,1.0
205291_14104,0.0
205291_234432,1.0
205299_264668,1.0
205299_4695,1.0
205299_222880,0.0
205299_252285,0.0
205299_1048,0.0
205299_287941,1.0
205305_13056,0.0
205305_16429,0.0
205305_200378,1.0
205305_32141,0.0
205305_113895,1.0
205305_123050,0.0
205326_107923,0.0
205326_75823,0.0
205326_143734,1.0
205326_290824,1.0
205326_136200,1.0
205326_100174,0.0
205377_15807,0.0
205377_66003,1.0
205377_97763,0.0
205377_119098,1.0
205377_263543,1.0
205377_262649,1.0
205379_112227,1.0
205379_126293,0.0
205379_129114,1.0
205379_127917,0.0
205379_257145,1.0
205379_53295,0.0
205384_240580,0.0
205384_224508,1.0
205384_228892,0.0
205384_218803,1.0
205384_187162,1.0
205384_61778,0.0
205396_248166,1.0
205396_94509,0.0
205396_51435,1.0
205396_141423,0.0
205396_261344,1.0
205396_55613,0.0
205399_50228,1.0
205399_152736,0.0
205399_54571,0.0
205399_74162,0.0
205399_194545,1.0
205399_43886,0.0
205409_5762,1.0
205409_235716,0.0
205409_292863,0.0
205409_210194,0.0
205409_175602,1.0
205409_269463,1.0
205435_266155,1.0
205435_271453,1.0
205435_198197,1.0
205435_224539,0.0
205435_161734,0.0
205435_8595,0.0
205436_165847,0.0
205436_263438,0.0
205436_198105,1.0
205436_54154,0.0
205436_17927,1.0
205436_213019,0.0
205440_42326,1.0
205440_253858,0.0
205440_274830,0.0
205440_230239,1.0
205440_102349,0.0
205440_4663,1.0
205452_294674,0.0
205452_45631,0.0
205452_294452,0.0
205452_155158,1.0
205452_130097,1.0
205452_100831,1.0
205455_130388,1.0
205455_201611,0.0
205455_63023,0.0
205455_115145,1.0
205455_21274,0.0
205455_139152,1.0
205464_136920,1.0
205464_242960,0.0
205464_107959,1.0
205464_245412,0.0
205464_25110,0.0
205464_268974,1.0
205483_268365,1.0
205483_123878,0.0
205483_115145,0.0
205483_120151,1.0
205483_225947,1.0
205483_168672,0.0
205505_263363,0.0
205505_81283,1.0
205505_163471,1.0
205505_62865,0.0
205505_110228,0.0
205505_294146,1.0
205522_94706,0.0
205522_166417,1.0
205522_295221,0.0
205522_118166,0.0
205522_229894,1.0
205522_53925,0.0
205548_7845,1.0
205548_271794,1.0
205548_224515,1.0
205548_110985,0.0
205548_191565,0.0
205548_200166,1.0
205564_126118,1.0
205564_237685,0.0
205564_20747,1.0
205564_229162,0.0
205564_208113,1.0
205564_70883,0.0
205568_185815,0.0
205568_113826,1.0
205568_137128,1.0
205568_42334,0.0
205568_144752,0.0
205568_232268,1.0
205575_243858,1.0
205575_282423,0.0
205575_166258,1.0
205575_2404,1.0
205575_22991,0.0
205575_27420,0.0
205579_185571,0.0
205579_40198,0.0
205579_108780,1.0
205579_55412,1.0
205579_60913,1.0
205579_42395,0.0
205592_191051,0.0
205592_166081,1.0
205592_43457,0.0
205592_24792,0.0
205592_55931,0.0
205592_26132,1.0
205601_42048,1.0
205601_216751,0.0
205601_10628,1.0
205601_109937,0.0
205601_31296,0.0
205601_129844,1.0
205606_214587,0.0
205606_52454,0.0
205606_53085,0.0
205606_270142,1.0
205606_287257,0.0
205606_294027,1.0
205614_116779,0.0
205614_104371,0.0
205614_121054,0.0
205614_100174,1.0
205614_21858,1.0
205614_239131,0.0
205643_34084,0.0
205643_119553,1.0
205643_148821,0.0
205643_38235,0.0
205643_4651,0.0
205643_72035,0.0
205657_268839,0.0
205657_214061,1.0
205657_294256,0.0
205657_67605,1.0
205657_280639,0.0
205657_8605,0.0
205678_188641,1.0
205678_109228,0.0
205678_234614,0.0
205678_99448,1.0
205678_46056,0.0
205678_254770,1.0
205694_85435,0.0
205694_158912,0.0
205694_249815,0.0
205694_59985,0.0
205694_270469,1.0
205694_14266,1.0
205695_21911,0.0
205695_94531,0.0
205695_206359,0.0
205695_266141,0.0
205695_51234,0.0
205695_198277,0.0
205701_11897,0.0
205701_26097,0.0
205701_193403,0.0
205701_193941,0.0
205701_201302,0.0
205701_235250,1.0
205720_179215,1.0
205720_257950,0.0
205720_215660,0.0
205720_150186,0.0
205720_103269,1.0
205720_114296,0.0
205730_259552,0.0
205730_184917,0.0
205730_31440,1.0
205730_60996,0.0
205730_123232,1.0
205730_100342,1.0
205755_96723,0.0
205755_169846,0.0
205755_16544,1.0
205755_20895,0.0
205755_262471,0.0
205755_244528,1.0
205761_152587,1.0
205761_267997,0.0
205761_131633,1.0
205761_107959,0.0
205761_153410,0.0
205761_257116,1.0
205765_31440,1.0
205765_104050,1.0
205765_89416,0.0
205765_218525,0.0
205765_173007,0.0
205765_233592,1.0
205767_73557,0.0
205767_288575,0.0
205767_45302,1.0
205767_200907,0.0
205767_295703,0.0
205767_53935,0.0
205768_261029,0.0
205768_71455,0.0
205768_68409,1.0
205768_38990,0.0
205768_159496,1.0
205768_180875,0.0
205772_152491,0.0
205772_87556,0.0
205772_157702,1.0
205772_20101,0.0
205772_293717,1.0
205772_268974,1.0
205796_151331,0.0
205796_265278,0.0
205796_34583,1.0
205796_45872,0.0
205796_268761,1.0
205796_33195,0.0
205802_152151,1.0
205802_133381,0.0
205802_155596,1.0
205802_54636,0.0
205802_38282,0.0
205802_57772,0.0
205808_91591,1.0
205808_32754,0.0
205808_285488,1.0
205808_163853,1.0
205808_158835,0.0
205808_291238,1.0
205844_244406,0.0
205844_231282,0.0
205844_238411,0.0
205844_108768,1.0
205844_236223,1.0
205844_22156,1.0
205847_203088,1.0
205847_231687,1.0
205847_285401,0.0
205847_229500,1.0
205847_217398,0.0
205847_206655,0.0
205858_46063,1.0
205858_158358,1.0
205858_83187,1.0
205858_12279,0.0
205858_27622,0.0
205858_226489,0.0
205875_125770,1.0
205875_195560,1.0
205875_223038,0.0
205875_156534,1.0
205875_104207,0.0
205875_92930,0.0
205876_294674,1.0
205876_290530,1.0
205876_279698,1.0
205876_197270,1.0
205876_292379,0.0
205876_203569,0.0
205877_172935,1.0
205877_167617,1.0
205877_207239,0.0
205877_122187,0.0
205877_144111,1.0
205877_292863,0.0
205890_43392,1.0
205890_272344,0.0
205890_122062,0.0
205890_159255,1.0
205890_293533,1.0
205890_57280,0.0
205906_105338,1.0
205906_210455,0.0
205906_37753,1.0
205906_179502,0.0
205906_230239,0.0
205906_117671,0.0
205918_151690,1.0
205918_207449,1.0
205918_59211,0.0
205918_21741,0.0
205918_73043,1.0
205918_234626,0.0
205926_253373,1.0
205926_27740,0.0
205926_148499,0.0
205926_165444,0.0
205926_61857,0.0
205926_187940,0.0
205949_278223,0.0
205949_234602,0.0
205949_57000,1.0
205949_136164,1.0
205949_146981,0.0
205949_207717,1.0
205954_207175,1.0
205954_20747,1.0
205954_24242,0.0
205954_262288,0.0
205954_11278,0.0
205954_172209,1.0
205961_76477,0.0
205961_28989,0.0
205961_212524,1.0
205961_164191,1.0
205961_223064,1.0
205961_212149,0.0
205963_106318,1.0
205963_240094,1.0
205963_211591,0.0
205963_49236,0.0
205963_291410,1.0
205963_47084,1.0
205965_276615,0.0
205965_189909,0.0
205965_74688,1.0
205965_272763,0.0
205965_240094,0.0
205965_243440,1.0
205979_109667,0.0
