userId,trackId,track_rating,album_rating,artist_rating,num_genres,predictor
205906,37753,103,110,95,19,1
207220,48386,88,65,57,18,0
207240,119294,95,96,89,17,0
207749,265129,72,65,62,16,1
207849,81321,38,35,40,18,1
208060,229822,133,75,79,19,1
208855,220488,94,92,87,16,1
209690,282355,49,91,72,20,0
211128,189773,15,0,0,20,0
211314,26170,45,21,42,16,0
212097,226194,17,27,23,21,0
200065,26875,97,84,88,19,1
200143,187136,45,78,73,17,0
200980,83081,51,35,23,20,0
201809,154706,84,60,56,18,1
202355,134160,64,80,77,15,1
202623,163853,56,48,52,8,1
203431,48874,15,19,19,17,0
203614,227205,62,60,83,20,0
204313,224931,13,18,20,16,1
204385,127547,32,29,29,20,1
205039,141114,105,97,91,20,0
205225,265077,50,0,0,17,0
205291,288689,81,77,74,14,1
206245,205897,101,39,36,19,0
207636,43138,42,0,0,10,1
207703,70997,58,53,54,17,0
208162,62425,33,67,53,18,1
208860,124804,37,23,23,16,0
209978,290137,70,55,39,16,0
210077,170809,61,53,58,14,1
210377,267958,56,22,11,18,0
210409,106428,62,64,60,15,1
211357,273001,251,259,221,15,0
200168,170773,68,68,63,17,1
200482,207001,58,30,64,18,0
200790,197729,142,66,56,20,0
201365,110731,52,70,85,18,0
201479,182379,97,74,62,18,1
201595,72740,100,76,93,16,0
201617,249357,108,88,60,17,1
203003,268114,77,68,60,20,1
204011,243895,42,34,34,20,1
204099,160862,94,76,59,15,1
204413,6727,16,64,85,19,1
204886,212837,37,71,56,18,0
204905,29980,78,66,89,20,1
206220,249530,173,82,85,16,1
206290,74002,100,96,86,16,0
206805,167750,65,65,68,15,1
207010,39439,94,92,94,19,1
207532,45723,24,58,35,16,1
208786,158758,25,12,10,17,0
209249,45223,95,71,60,16,0
209525,295623,99,90,83,18,1
209678,13991,50,53,53,20,0
209828,95068,26,19,31,18,0
210812,270515,18,11,13,11,0
210872,257789,129,103,89,17,0
210922,20966,101,85,91,19,1
211335,121299,79,0,0,17,1
211396,126998,44,73,58,19,0
211511,277550,37,23,12,21,0
211850,279408,33,38,39,16,1
212226,136736,57,65,63,20,0
200279,207704,61,42,61,19,1
200419,34290,36,0,0,19,0
201623,156743,25,26,28,19,1
201698,155158,30,30,39,15,0
201913,92278,38,72,85,20,1
202187,137991,89,44,47,20,1
202277,80256,48,40,46,19,0
202355,14306,73,77,73,16,0
202369,3916,44,45,43,17,0
202526,204992,77,63,43,19,0
202667,134481,117,105,96,18,1
203202,183079,65,0,0,12,0
203671,107145,20,13,7,18,0
204400,266685,45,407,62,14,0
204426,276738,53,13,21,17,0
205216,38168,84,89,77,19,1
205949,207717,86,93,79,19,1
206365,254703,26,21,25,20,0
206497,52782,107,90,83,19,0
206505,206716,66,56,60,19,0
206971,104463,60,58,55,19,0
207216,113162,50,49,50,20,0
207303,281815,97,100,81,17,0
208014,136164,52,43,41,20,0
209007,70514,89,104,66,20,1
209284,17790,41,41,39,15,0
209306,118725,24,22,20,19,0
209876,268126,56,64,57,17,0
210348,31632,32,0,0,19,0
210922,98766,131,100,87,17,0
211544,146070,40,31,48,19,0
211581,219726,84,78,73,17,0
200032,22820,141,74,77,18,0
200176,135745,105,0,0,18,1
200349,220478,57,66,63,17,0
200563,154016,82,81,92,19,1
201617,162881,81,111,57,20,0
202897,34803,86,91,77,19,0
203161,200024,60,70,73,19,1
203512,242292,98,114,108,15,0
203692,42724,55,63,53,20,1
204014,91276,42,33,0,21,0
204208,62906,64,70,59,18,1
204413,146408,96,66,84,10,0
204744,193774,83,85,80,19,1
205694,270469,61,58,60,13,1
205701,26097,45,44,43,18,0
205767,295703,35,19,26,17,1
205808,158835,37,46,20,20,0
205906,230239,82,77,90,18,0
205979,67881,0,2,2,17,0
206151,259950,121,91,67,16,1
206768,151866,61,58,57,19,0
207345,119470,33,25,21,18,0
207698,237561,90,89,86,13,0
208014,194810,58,57,71,19,1
208148,249827,90,84,74,20,1
208265,113135,110,101,79,17,1
208774,169260,67,57,60,17,0
209610,241106,39,42,41,20,0
210172,224337,99,99,96,14,0
210821,201216,41,64,57,17,1
211128,225988,33,28,23,16,0
212011,73557,72,71,75,15,1
212213,94915,83,86,82,16,0
200085,49158,66,68,57,17,1
200416,109787,45,43,35,19,0
201065,247107,56,15,13,17,0
202623,225505,60,45,42,18,0
203513,92711,93,85,92,13,1
203588,31066,73,67,70,19,1
204161,148151,0,31,51,19,0
204341,172426,5,89,70,20,0
205195,122217,39,0,0,20,0
205409,210194,60,54,58,20,0
206638,3415,72,91,103,15,1
207021,37161,62,62,72,18,0
207077,78499,52,0,0,15,1
207092,71099,64,67,56,20,1
207833,201247,25,49,50,18,0
207855,124109,81,83,84,19,1
208363,136333,81,101,82,21,0
208784,289823,15,27,21,20,1
208786,13505,55,34,25,18,0
209406,244657,51,46,42,18,1
209499,50953,68,81,84,16,0
209918,163665,87,63,72,15,0
211639,246860,59,66,51,15,0
211820,277960,57,74,78,19,1
200258,26097,94,103,88,18,1
201070,114655,0,8,1,20,0
201703,47995,4,30,51,18,0
201903,28191,0,3,4,18,1
202144,99494,50,75,67,19,0
203566,103319,60,61,55,14,1
203665,208113,87,94,84,19,0
204060,231333,76,68,64,15,1
204060,288807,47,40,36,15,0
204275,199099,19,20,20,18,1
206105,157373,58,62,54,19,0
206363,274334,94,106,76,17,0
206590,87590,125,91,93,21,0
207345,275589,82,110,85,20,1
207407,255095,0,0,0,18,1
207855,108643,113,102,117,19,0
207887,142781,52,43,39,16,0
208202,148858,55,107,66,18,1
208404,201032,45,65,71,19,1
208500,230617,63,73,44,16,1
209213,174236,68,67,68,18,0
209649,250273,96,88,89,12,1
210305,37805,104,73,67,17,1
210330,26532,96,106,93,15,1
210377,209506,29,17,22,20,1
211005,10032,55,57,52,18,0
211153,61826,51,49,50,19,0
211596,105251,89,86,84,13,1
211618,179546,32,35,33,16,1
200193,238779,94,86,91,18,0
200537,218314,43,92,96,19,0
200917,288930,34,62,79,19,0
201266,150632,12,49,25,19,0
201329,281818,84,81,81,20,1
201913,225054,82,90,83,18,0
202505,126448,38,42,38,18,1
202727,5844,105,105,98,18,1
202815,108235,64,87,87,18,1
202991,108810,39,43,15,18,1
203160,205018,69,73,70,17,0
203692,6585,58,55,49,17,1
203841,226439,34,33,40,18,0
203848,278258,82,79,69,18,0
204142,90775,32,30,33,19,1
204731,109393,53,47,47,18,0
205377,263543,109,45,44,19,1
205379,53295,107,63,88,19,0
205579,185571,38,49,50,18,0
205678,99448,88,87,0,14,1
205755,169846,96,77,81,19,0
205761,257116,51,36,62,18,1
206127,165734,47,0,0,17,0
206751,1779,98,93,91,20,1
206870,176639,61,58,58,12,1
207619,78977,47,51,45,16,1
207742,263539,75,68,66,20,0
207938,286404,104,0,86,18,1
209007,88811,92,81,66,17,1
209248,281880,68,12,15,17,0
209293,211131,88,192,93,19,0
209570,37162,65,75,82,19,1
209618,85596,71,67,65,18,0
210268,156972,62,72,61,20,1
210409,39252,65,68,72,19,1
210506,274123,72,52,43,12,1
210507,52518,67,54,70,19,1
211561,128078,71,80,65,19,0
211981,47306,128,0,0,14,1
201279,63747,91,63,62,17,1
201299,100967,74,78,71,18,1
201900,30877,40,48,58,15,1
203403,229966,54,0,0,18,1
203406,286639,71,80,61,16,1
204078,266465,55,73,66,16,0
204268,275729,78,77,89,20,1
205720,150186,86,0,0,15,1
205949,234602,76,109,92,17,0
206290,165215,97,100,84,17,1
206382,25635,72,64,60,18,0
206870,219283,50,59,54,16,1
207207,262877,77,82,89,18,0
207215,217211,30,40,52,16,0
207231,107498,60,79,66,20,1
207510,45712,24,35,28,17,0
207977,274931,99,86,86,14,1
208282,65707,91,88,86,19,1
208321,18173,90,74,80,20,1
208855,280542,188,82,83,18,0
210234,160181,52,79,36,19,0
210258,168582,123,76,74,20,1
210473,209981,101,94,89,15,0
210516,249717,52,38,37,14,0
210534,161972,125,0,0,21,1
210793,245742,5,5,5,19,0
211304,130606,53,61,62,17,0
211321,7221,71,124,107,19,0
211500,216012,93,99,100,19,1
211740,143081,78,88,86,15,1
211758,112961,30,0,0,21,1
211817,188655,72,77,77,18,1
212014,16097,86,130,80,17,0
200106,152491,56,60,51,19,0
200664,65731,37,13,20,10,1
201876,287471,67,53,68,20,1
202473,118127,76,53,51,20,0
203089,147450,66,74,74,15,1
203105,157882,57,54,24,18,0
203191,98351,56,59,62,17,0
203692,81537,59,54,47,13,0
205384,61778,61,59,41,17,0
205772,20101,48,60,66,17,0
205772,157702,70,71,68,18,1
205844,22156,72,54,61,17,1
205890,272344,57,60,50,20,0
206245,295314,61,61,59,20,0
206356,247415,34,42,37,20,0
207636,151268,13,10,19,14,0
208041,53085,87,84,81,14,1
208122,260036,7,12,13,15,0
208241,93036,33,22,24,19,0
208362,235019,40,35,17,20,1
209322,156128,82,0,0,21,1
209536,295703,99,86,88,17,0
209963,241320,56,36,41,19,1
210151,271248,53,69,73,19,0
210206,69934,36,83,72,20,0
210379,92477,136,84,82,20,0
212140,210881,53,59,43,18,0
212147,216012,64,63,58,19,1
212164,287306,17,29,52,17,0
200383,282197,62,64,57,17,1
202409,142499,100,23,16,15,0
202942,263249,58,60,56,15,0
203470,108675,80,76,82,18,1
203860,17658,49,70,66,15,1
204844,175651,57,75,48,20,0
204858,70188,97,86,80,15,1
204967,1139,56,48,54,19,1
205579,108780,90,92,95,14,1
205954,207175,136,158,85,19,1
206805,68409,11,2,26,18,0
207021,16870,44,48,80,16,1
207147,159349,59,62,61,17,0
207176,271163,52,48,50,17,1
207180,146376,48,59,56,19,1
207244,295116,24,33,47,17,0
207749,285196,39,40,37,19,0
208028,42375,59,53,52,12,1
208265,130606,83,69,73,17,0
208717,251100,67,86,77,20,1
208935,3301,96,95,96,19,1
209678,87466,46,29,32,19,0
209918,205620,76,77,75,17,1
210151,75564,79,77,70,17,0
210162,172197,27,37,27,19,0
210812,155161,22,0,0,16,1
211005,109606,45,33,30,18,0
211324,288857,93,54,77,19,0
211817,197975,81,77,72,18,1
211869,23693,49,52,63,15,0
211981,171408,81,0,0,20,0
212226,68317,130,91,47,20,0
201450,243924,59,62,75,16,0
201855,197963,47,55,55,19,0
202285,228745,82,76,73,13,1
202581,293775,76,16,14,17,0
203390,188039,26,25,32,17,0
203692,54807,54,62,47,20,0
204078,66741,53,58,65,17,1
205483,120151,61,52,45,18,1
206382,140950,96,60,0,18,0
206390,473,86,96,76,16,0
206954,80346,50,55,19,20,1
207887,235761,53,44,34,20,1
207956,58443,56,51,66,10,0
208148,175495,65,58,39,17,1
208152,149993,42,43,41,19,0
208230,155114,64,63,54,19,0
208241,112211,35,35,35,19,1
208668,208656,72,73,73,18,1
211557,203948,68,69,64,18,1
200419,101875,39,32,36,14,0
200983,94523,56,52,51,20,1
201329,134251,53,66,64,19,1
201620,23822,92,94,98,17,1
201916,101190,32,34,25,18,1
202865,244869,27,22,8,19,0
202897,109352,83,67,72,17,1
203470,93707,126,89,86,20,1
204167,204853,77,69,63,17,0
204223,145626,33,34,38,19,1
204536,187847,77,75,75,17,1
204536,228343,85,91,82,15,0
206105,147585,65,65,56,16,0
206622,82535,97,93,93,16,1
207084,2779,105,87,68,20,0
207198,197423,97,87,66,19,1
207784,48514,0,122,0,21,0
207903,177141,4,10,0,21,0
208207,258655,51,52,30,18,1
209784,218810,59,80,88,20,1
209988,134477,33,39,37,20,0
210925,214851,45,40,50,12,0
211322,244608,6,8,9,19,0
211820,231680,70,67,61,14,1
200237,170773,68,65,63,17,0
200596,219052,34,41,45,14,1
204604,59009,58,59,51,18,0
204886,253198,70,60,0,18,0
205579,42395,70,76,78,20,0
205657,214061,35,61,64,19,1
207198,146735,85,59,82,19,0
207227,171248,50,70,69,20,1
207532,279398,61,73,87,18,1
208921,119772,78,77,75,19,0
208958,123878,8,8,8,17,1
209230,140984,94,77,86,14,1
209284,107606,60,43,36,19,1
209778,275050,74,71,63,20,1
209862,238868,82,87,0,21,1
210096,77875,81,0,0,18,0
210178,72885,62,101,75,17,0
210407,146046,101,51,83,17,0
211528,12828,104,77,67,19,0
211657,10717,118,94,90,19,1
211741,52588,56,102,80,20,1
211830,153606,57,47,39,16,1
212025,15596,82,69,57,16,1
200343,151275,0,217,108,18,0
200463,33163,67,63,54,14,1
200596,57625,55,75,94,19,0
203671,85663,10,10,7,20,1
204078,9636,80,92,90,14,0
204171,164398,4,4,0,20,0
204486,225908,88,59,58,18,0
205082,267388,0,0,0,17,1
205283,43889,64,77,37,16,1
205396,248166,164,101,116,20,1
205765,104050,79,89,73,18,1
205979,140381,6,5,6,18,1
206239,129596,13,31,37,18,0
206453,239933,43,34,36,17,0
207227,163853,58,51,61,8,1
207386,114482,75,101,74,19,1
207947,55222,90,88,85,17,1
208520,43167,257,239,101,19,0
208860,108546,71,83,79,19,1
209570,140692,89,102,86,12,0
209678,112017,68,62,45,18,0
210251,255511,56,45,0,18,1
210381,150748,85,0,0,15,1
210872,196314,98,92,82,17,0
210889,11423,83,86,75,20,0
211291,263556,100,88,74,18,1
211815,163762,45,27,40,20,0
211817,286290,104,87,61,18,0
200065,119451,76,83,88,19,1
200118,77125,65,63,61,16,1
200343,156907,69,59,59,18,0
200482,28381,77,88,111,17,0
200506,261450,86,79,81,15,1
200625,239573,101,96,93,17,1
201070,185382,40,44,43,17,1
201583,134816,110,116,0,17,0
201876,99629,88,86,74,17,1
201900,14389,17,41,27,18,1
202121,68362,71,75,73,16,0
202239,70637,82,82,75,16,1
202522,160180,105,102,95,16,1
203347,22033,88,86,68,19,0
203388,258141,42,39,30,20,1
204060,187940,74,0,0,20,0
206031,248385,42,40,35,16,0
206642,238977,39,56,55,19,0
207520,220904,48,37,41,14,0
207564,40075,59,82,69,17,0
207564,152674,74,84,74,17,1
207641,10944,75,79,79,18,1
207681,260560,68,0,0,18,0
208121,92759,80,91,89,20,0
208199,133123,100,0,0,16,0
208688,254900,158,98,92,19,0
209203,19594,20,29,32,14,0
209618,110276,81,75,77,20,1
209652,58813,64,54,53,17,0
209957,246583,68,60,66,17,0
209978,225986,73,0,0,18,1
210147,73909,60,58,45,18,1
211889,272491,39,40,66,18,0
200637,169520,47,56,54,18,0
201365,74187,66,68,77,17,1
201809,241244,51,46,50,20,0
202897,97426,58,65,81,19,1
203105,224585,81,64,62,18,0
203588,14203,87,74,67,19,1
203630,291450,99,84,82,18,0
205643,38235,4,82,0,19,0
205796,45872,95,0,0,16,1
206071,119355,47,0,0,18,1
206240,210602,66,68,63,18,1
206267,178506,35,86,34,20,0
206453,172604,39,43,32,18,1
206466,187433,28,50,56,19,0
206971,257185,82,78,63,13,1
207287,102449,96,100,91,18,0
208011,150108,49,58,55,17,0
208246,262804,61,78,72,20,0
208971,111557,65,68,61,20,1
209248,243378,8,4,6,20,0
210008,43658,65,85,87,17,0
210330,68158,91,100,93,15,0
210381,155791,94,96,86,14,0
210473,254869,87,78,81,18,0
210667,31220,74,37,44,18,0
210925,30234,52,64,74,17,1
211387,231030,62,63,75,16,1
211476,293232,65,74,81,19,1
211741,22090,61,68,59,20,1
211817,254036,49,69,69,19,1
212132,190658,40,55,58,17,0
212164,23642,52,71,65,17,0
200369,193031,103,98,81,16,1
201339,29894,66,60,61,16,1
202369,262854,66,64,73,19,1
204073,45657,56,56,60,18,1
204097,26734,59,63,49,17,1
204551,152867,53,57,51,16,1
204629,182794,48,65,70,20,0
205464,268974,85,86,84,18,1
205720,215660,94,72,70,18,0
205772,293717,53,50,72,20,1
205808,285488,44,58,51,17,0
206043,284840,71,74,63,17,1
206855,92649,21,0,0,18,0
206989,125831,108,110,100,16,0
207272,216055,106,82,71,18,1
207470,171649,47,54,60,18,0
207538,234779,90,84,45,19,1
207833,63737,56,57,51,12,1
208774,256424,52,44,51,17,0
210348,127880,55,53,55,18,1
210456,91571,38,31,23,20,1
211544,140583,73,72,83,18,1
211557,151220,65,58,50,19,1
211639,123305,81,76,73,18,1
211815,145912,100,118,87,20,0
200793,221927,60,83,79,19,0
201157,133594,87,74,81,18,1
201164,226953,178,97,86,17,0
202149,196957,72,64,66,18,1
202865,223032,47,55,59,17,0
203338,57964,63,62,56,19,1
203735,110764,83,75,81,13,1
203801,92064,38,40,41,20,1
204014,20091,47,30,26,20,1
204072,41254,59,50,55,16,0
204697,210865,113,116,115,17,0
205249,254494,45,22,32,13,0
205277,40678,64,0,0,20,1
205522,295221,38,31,26,17,1
205695,21911,65,74,73,14,1
205808,32754,69,45,22,16,0
206093,127880,69,54,51,18,1
206496,279136,94,2,7,16,0
206590,126037,95,78,73,20,1
207441,45690,108,102,99,20,1
207700,241593,97,149,108,19,0
207895,230677,79,85,90,17,0
208009,5024,40,22,16,18,0
208555,219794,91,101,93,16,1
209420,195289,64,77,71,17,0
210522,161955,54,54,56,19,0
210534,71061,55,82,83,17,1
210936,2877,81,78,73,18,0
211319,188312,94,89,71,20,1
211324,233293,63,62,64,13,0
211377,31300,48,47,42,15,1
211684,214587,74,76,51,19,0
211708,195854,113,0,0,20,1
211740,229894,76,77,82,15,1
211838,218777,28,33,45,16,0
200400,64675,113,83,74,19,1
200500,298,80,70,76,18,1
200786,281936,54,41,46,20,1
201008,291238,24,24,22,17,0
202334,279014,81,71,63,18,0
202382,101868,65,66,92,16,1
202660,160169,52,53,50,19,1
203018,217614,54,0,0,18,0
204665,33983,0,0,0,19,0
204731,246022,62,57,55,17,0
205044,24729,82,51,47,18,1
205435,161734,52,61,52,20,0
206093,188035,43,31,33,17,0
206365,130302,76,78,65,18,1
207393,152391,25,18,26,18,1
208058,212973,28,61,48,20,1
208117,176916,71,76,74,17,1
208177,97396,70,76,80,18,1
208294,83993,110,117,108,20,1
208323,115656,77,82,76,19,1
209406,232268,58,56,55,16,1
209628,41115,94,126,99,18,1
209690,86157,70,89,79,17,1
209918,171373,85,82,71,20,1
210313,13910,78,81,60,17,1
211046,166288,50,44,34,16,1
211618,20507,40,48,38,19,1
211787,17605,103,94,86,19,1
200463,44290,80,76,71,16,1
200795,277642,86,94,90,18,1
201157,260119,69,65,63,20,0
201469,224735,56,55,51,19,1
201932,92545,73,0,0,21,1
202024,47677,50,36,36,17,0
202773,271794,85,78,88,17,1
202914,164591,66,74,80,15,1
203194,95500,95,77,68,18,1
203658,210126,16,2,1,20,0
203974,34860,98,96,91,19,1
204844,177409,62,63,57,14,1
205190,172006,36,37,38,14,1
205575,166258,54,41,35,19,1
205875,104207,106,106,109,14,0
205963,47084,87,85,83,17,0
206497,85516,86,82,77,20,1
206804,63023,43,58,54,17,0
207207,212515,87,70,80,17,1
207216,140334,56,54,55,17,1
207742,161719,71,67,71,18,0
207806,136275,41,36,36,14,1
208046,90143,44,40,49,18,0
208294,131537,165,120,92,20,0
208748,246721,52,48,51,20,1
208858,244608,14,11,21,19,0
209234,125297,24,32,37,17,1
210335,92498,61,55,55,12,0
210584,268237,31,23,21,18,1
211528,99448,68,56,0,14,0
211544,98652,86,75,78,19,0
200258,24997,29,51,69,18,0
200611,50628,45,42,50,17,0
201279,280411,29,38,43,18,0
202221,155515,53,90,74,20,0
202565,224222,53,50,46,20,0
202846,43110,31,30,38,20,1
203194,213544,64,71,73,12,0
203264,116327,35,20,28,18,0
203671,35530,8,6,0,20,1
204341,89795,83,77,65,18,1
204706,51216,23,25,30,20,0
204813,74464,7,2,3,15,0
206582,171306,51,61,55,16,1
207816,183711,84,55,58,17,0
209040,112225,81,83,82,18,0
209475,12476,61,62,71,18,0
209475,72280,91,84,85,19,1
209696,158883,68,87,83,17,1
209851,250748,45,65,75,18,1
210762,63516,88,88,86,15,1
211246,206527,55,56,48,15,0
211314,109055,40,28,25,20,0
211335,55252,88,87,75,18,1
211561,50410,88,0,0,18,1
211684,65150,106,77,55,19,1
211943,88142,184,72,89,17,0
200364,178502,66,70,69,18,0
200820,97902,69,65,66,19,1
201065,25069,24,10,14,20,0
201070,236175,33,27,30,18,0
201698,72220,59,0,0,18,0
201734,243020,70,48,49,19,1
202545,259105,86,74,68,20,0
202609,14260,40,24,42,15,0
202727,77048,68,97,91,19,1
202840,82599,3,37,42,18,1
203470,136415,89,87,54,19,0
203522,256132,53,50,47,15,1
204029,5960,57,76,77,20,1
204436,269647,96,91,90,11,0
205592,26132,76,52,51,18,1
205601,109937,60,53,43,18,0
205858,12279,99,92,77,18,0
206453,162541,50,48,36,18,1
206596,176916,77,85,90,17,1
206820,192814,58,66,62,19,0
206855,201966,48,41,39,20,1
206870,245918,69,80,72,20,1
207059,264901,67,0,0,17,0
207784,124416,110,0,0,19,1
208970,243867,71,60,59,20,1
210109,164778,96,97,93,19,1
210131,69602,56,48,67,18,1
210670,19543,74,75,77,17,1
210925,221618,78,80,76,15,1
211308,177526,52,0,0,21,0
211355,48566,122,41,60,20,1
211434,113026,59,60,57,19,0
211511,277442,116,1,1,20,0
211581,107922,74,59,62,14,0
200349,98915,72,68,72,16,1
200359,186565,98,79,76,18,1
200360,91014,52,42,60,17,1
200419,128565,45,41,42,20,1
200917,169536,87,89,0,17,1
201379,285787,51,47,43,20,1
201583,156151,126,0,0,20,1
201608,23998,28,43,31,19,0
201623,126692,61,66,57,16,1
201703,279325,59,59,55,18,1
202341,98509,82,76,64,19,1
202572,164753,88,81,77,17,1
203113,45181,94,83,87,14,1
204671,43783,80,79,78,19,0
205379,127917,48,61,33,12,0
205396,261344,64,54,42,19,1
205601,216751,32,43,37,18,0
205954,11278,110,0,0,19,0
205963,291410,76,74,72,17,1
206245,244947,67,63,57,18,1
207054,67640,79,65,49,18,1
207337,99141,52,52,36,19,1
207887,210387,43,59,40,19,0
209020,18427,0,50,13,19,0
209539,3597,48,86,78,12,1
209539,107137,101,103,98,18,1
210096,18768,76,90,81,17,1
210912,288689,101,98,95,14,1
211194,169137,94,0,0,21,1
211246,113702,16,20,19,16,0
211820,260626,37,37,54,6,0
212121,228011,32,32,39,19,0
200314,276467,40,46,41,16,1
200788,13343,87,103,89,18,1
201065,224337,76,73,76,14,1
201153,220488,50,49,40,16,0
201379,57625,55,68,79,19,0
201692,64058,11,0,0,17,0
201913,4101,92,75,72,16,0
202063,76577,94,29,78,20,0
202341,130547,98,91,82,19,0
202531,76302,70,61,64,20,1
202575,286017,54,66,59,20,0
202609,210740,64,74,61,18,1
203512,30902,66,64,72,19,1
203630,193003,66,72,73,18,0
204029,50360,84,84,81,20,1
204053,153923,71,66,69,18,1
204415,136275,33,24,24,14,0
205768,261029,86,90,71,19,0
206209,12026,65,0,0,18,0
206270,279589,58,45,47,18,0
206423,185341,32,9,25,20,0
206520,261695,77,73,72,11,1
206805,221211,31,11,20,16,0
206978,250601,99,110,121,19,0
207999,28924,74,79,59,17,1
208321,238389,55,47,46,14,0
208976,208233,52,49,42,19,1
209374,12060,76,33,43,17,1
209839,77834,63,50,50,15,1
210206,257932,49,60,67,19,0
210214,49685,61,59,61,19,1
210371,96063,41,14,8,19,0
210500,229555,97,91,64,20,1
210534,81755,81,75,77,18,1
210670,50580,42,33,37,17,0
211246,12419,52,0,0,16,1
211304,273876,56,62,51,20,0
211901,244616,96,86,59,16,0
211984,153923,31,24,24,18,1
212063,273209,58,52,54,16,0
200476,27068,34,55,57,17,1
200829,224114,62,60,43,18,0
201620,113475,101,90,93,16,0
201685,185342,66,68,70,18,1
201790,62620,72,59,51,19,1
202024,65474,60,56,59,18,0
202257,10852,54,59,45,16,0
202846,170175,42,33,34,19,0
203192,271903,48,50,43,19,1
203614,110928,81,84,85,20,1
204073,58296,33,37,35,20,0
205043,33163,21,14,10,14,0
205452,100831,79,87,83,17,1
205592,24792,79,86,65,18,0
205657,294256,53,0,0,21,1
205987,68360,64,56,69,16,1
206105,196733,62,54,45,11,0
206466,90198,70,81,83,19,1
206635,217483,74,89,73,17,0
207185,129019,57,61,62,19,1
208652,6200,71,69,61,18,1
209536,148943,88,87,86,18,0
210096,266233,96,51,59,20,1
210131,179993,89,88,75,12,0
210147,252444,34,30,32,17,0
210178,210679,98,100,95,13,0
210473,285401,62,49,48,19,0
210474,215496,74,16,83,21,0
210772,6500,72,51,46,20,1
210922,7031,79,85,91,16,1
200099,276334,54,53,45,16,0
200413,292176,0,0,0,17,0
201553,48329,92,77,74,18,0
201950,246583,69,66,68,17,1
201985,98509,63,58,56,19,0
202149,216902,54,47,60,19,1
202277,181650,53,63,64,20,1
202505,94007,39,39,33,18,0
202526,165644,67,66,59,18,1
202865,56076,64,58,58,19,1
203081,99187,70,67,68,18,0
203890,259286,75,71,75,16,0
204097,170207,36,25,35,20,0
204171,10133,47,47,48,16,1
204426,106125,39,43,29,17,1
204549,67051,0,0,3,17,0
204858,18674,113,0,0,16,0
204875,142621,59,0,0,21,1
205225,237211,62,58,58,16,1
205396,94509,75,0,0,19,0
205678,188641,98,94,90,17,1
205678,254770,92,73,86,19,1
206220,278687,78,73,69,17,0
206423,76685,42,52,54,17,1
206924,10400,46,47,59,18,0
207010,83669,97,92,94,17,1
207054,57311,70,63,53,12,1
207109,53602,81,58,62,18,1
207227,146288,56,52,61,17,0
207742,92591,75,62,43,16,1
208009,50628,47,45,45,17,1
208282,156913,62,64,60,17,0
208500,276848,18,9,0,20,0
208556,45150,82,83,85,19,0
209179,109531,28,0,0,19,1
209322,7113,55,47,42,18,0
210109,60428,95,98,98,14,1
210160,134414,73,77,67,20,0
210357,212264,38,73,71,18,1
211820,264746,58,42,44,16,0
200500,262534,71,71,65,20,1
200607,270469,40,41,45,13,0
200793,174653,84,85,74,19,0
201583,175306,47,56,64,18,0
202277,107331,56,66,64,19,1
202531,281580,76,79,74,20,0
203192,113219,55,54,43,14,1
203282,65938,41,37,44,19,1
203933,70788,38,31,35,17,1
204551,80454,56,49,42,18,0
204665,234884,41,35,38,19,1
204875,255154,114,115,87,19,1
205058,36535,26,46,0,20,0
205802,57772,124,61,65,16,0
205979,6734,19,15,14,14,1
205980,242405,93,87,84,18,0
207240,94007,93,85,88,18,1
207343,74650,85,83,84,17,1
207532,271496,81,76,89,15,1
207947,295038,114,94,82,18,0
207999,215074,39,18,23,18,0
208302,211834,58,55,55,18,0
209475,196372,116,93,92,19,1
210258,166771,47,73,77,19,0
211396,61288,39,63,50,19,1
211584,66359,90,84,80,19,1
212097,199352,51,65,68,19,1
200308,171196,32,82,71,18,1
200500,164591,81,79,77,15,1
200561,81309,53,42,45,20,1
201266,19370,63,37,0,21,0
201508,96975,74,79,64,18,1
201823,116055,36,21,29,20,0
202409,150120,60,45,51,18,1
202423,193857,12,15,17,16,1
202575,13563,80,0,0,19,1
202815,185650,96,94,97,20,0
204285,41733,57,54,52,13,1
204313,155837,27,27,24,14,0
204324,73524,79,73,72,14,0
204394,277360,72,64,64,16,0
204744,15972,92,84,90,19,1
205269,209370,95,82,82,18,1
206067,292527,136,105,126,17,0
207299,146641,28,25,28,19,0
207413,186491,54,61,72,15,1
207458,291102,71,73,57,18,1
207591,238137,73,72,66,17,0
207832,254625,53,49,52,18,1
207895,54117,92,86,81,17,1
207985,87423,55,65,62,16,1
208182,40041,72,65,64,18,1
208674,78135,48,66,65,18,1
208942,294437,39,47,40,19,0
209541,158428,45,52,48,16,0
212063,231506,49,49,49,18,0
200442,235014,26,35,34,17,0
200662,195194,133,106,75,11,1
201549,70268,64,59,61,13,1
202144,175481,77,73,65,18,1
202169,273535,58,64,61,15,0
203018,77834,37,18,23,15,1
203191,70788,69,61,61,17,0
203689,60401,76,87,95,18,0
204041,119294,91,91,96,17,0
204041,141772,92,93,91,17,1
205844,231282,63,67,64,16,0
206127,230460,47,40,40,17,1
206199,185481,97,91,73,18,0
206324,281886,95,86,87,18,0
206490,244947,99,96,89,18,1
206805,70346,62,65,66,17,1
207175,12589,61,62,67,18,1
207404,273258,81,74,81,18,1
207532,245165,65,2,3,19,0
208199,4026,58,70,59,19,1
208921,137387,71,81,79,20,1
